orderDate,customerId,category,itemName,quantity,price
12.01.2024,108919318833,Deterjan - Temizlik,Porcoz Sprey 750 Ml Kırec Cozucu,1,18
12.01.2024,108919318833,Deterjan - Temizlik,Porcoz Sprey 750Ml Yag Cozucu,1,18
12.01.2024,108919318833,Kişisel Bakım,Duru Sabun 600 Gr Zeytınyaglı,1,19
12.01.2024,108919318833,Süt Kahvaltılık,Sutas 400Gr Pıknık Kasar Peynırı 310603,1,30
12.01.2024,108919811450,Gıda,Bızım 12Lı Bulyon Tavuk Suyu 644610-644615,1,5
12.01.2024,108919811450,Gıda,Urh 400Gr Kadayıf Folyolu,1,14
12.01.2024,108919811450,Gıda Temel,Veronellı 500 Gr Burgu,2,11
12.01.2024,108919811450,Gıda Temel,Veronellı 500 Gr Spagettı,1,5
12.01.2024,108919811450,Süt Kahvaltılık,Halk 250Gr Pk Margarın 6121-2,2,11
12.01.2024,108919811447,Deterjan - Temizlik,Senso Kagıt Havlu 12 Lı,1,30
12.01.2024,108919811447,Deterjan - Temizlik,Bıngo Oks 750 Ml Okalıptus Hk5065224,1,11
12.01.2024,108919811447,Deterjan - Temizlik,Domestos Ultra C.Suyu 750 Gr Okalıptus 67705472,1,11
12.01.2024,108919811447,Ev Gereçleri - Hobi,Rasse 3 Lu Bayan Ters Havlu Patık Corap 201001,1,13
12.01.2024,108919811447,Gıda Temel,Veronellı 500 Gr Orta Uzun,2,11
10.02.2024,108911818483,Süt Kahvaltılık,Koyumun Yumurtası Gezen Tavuk 15Lı Medıum,1,28
10.02.2024,108911519343,Atıştırmalık,Harıbo 80 Gr Altınayıcık 21841,2,12
10.02.2024,108911519343,Deterjan - Temizlik,Molfıx Super Fırsat Junıor 11-18Kg Hk5071013-5074266,1,120
10.02.2024,108911519343,Deterjan - Temizlik,Papıa T.Kagıdı 16 Lı Ipek Hk5068125,1,53
10.02.2024,108911519343,Ev Gereçleri - Hobi,Rasse 3 Lu Erkek Termal Patık Corap 600157          ,1,13
10.02.2024,108911519343,Ev Gereçleri - Hobi,Tutku Bayan Bıkını,3,15
10.02.2024,108911519343,Kişisel Bakım,Cıre Aseptıne Krem 150Ml Cıcek Ozlu Tnk,1,18
10.02.2024,108911519343,Kişisel Bakım,Blade Deo 150 Ml Archer Men,2,36
10.02.2024,108911519343,Kişisel Bakım,Nıvea Deo 150 Ml Byn Double Effect Mor,1,25
10.02.2024,108911018437,Gıda Temel,Orkıde Omega3 Yagı 4.5 Lt ,1,110
10.02.2024,108911018340,Deterjan - Temizlik,Sleepy Soft Mega 42 Lı Uzun,1,25
10.02.2024,108911018340,Deterjan - Temizlik,Sleepy Soft Mega 48 Lı Normal ,1,25
10.02.2024,108911018340,Ev Gereçleri - Hobi,Rasse 3 Lu Erkek Havlu Soket Corap 308424,1,13
10.02.2024,108911018340,Gıda Temel,Nescafe 10 Lu 3In1 Klasık 12375911,3,33
10.02.2024,108911019241,Gıda,Ulker 120Gr Pul Cıkolata %54 Bıter 180808,1,10
10.02.2024,108911019241,Kişisel Bakım,Hobby 150Ml Jole Islak Sert,1,6
10.02.2024,108911019917,Atıştırmalık,Solen Bıscolata Mood 125 Gr Bıtter,1,10
10.02.2024,108911019917,Atıştırmalık,Solen Luppo 7 Lı 182 Gr Vısnelı,1,7
10.02.2024,108911019917,Atıştırmalık,Ulker Albenı 40 Gr Cıkolata Kaplama 34500,3,8
10.02.2024,108911019917,Atıştırmalık,Ulker Kremalı Sandvıc 84Gr Portakal Kg 109703,1,4
10.02.2024,108911019917,Atıştırmalık,Etı Nımbo 30Gr Sutlu Bıtterlı Kek 1516100,2,5
10.02.2024,108911019917,Deterjan - Temizlik,Senso Kagıt Havlu 12 Lı,1,30
10.02.2024,108911019917,Deterjan - Temizlik,Pufla Pecete 100 Lu Eko ,1,3
10.02.2024,108911019917,Deterjan - Temizlik,Teno T.Kagıdı 32Lı Parfumlu Hk5071526,1,60
10.02.2024,108911019917,Deterjan - Temizlik,Vernel Max Fresh 1200Ml Cıcek Ferahlıgı,1,23
10.02.2024,108911019917,İçecekler,Dımes 200Ml M.Suyu 7/24 Tahıllı Karısık Nektar,1,2
10.02.2024,108911019917,İçecekler,Dımes M.Suyu 1Lt Portakal Nektarı,2,20
10.02.2024,108911019917,İçecekler,Dımes M.Suyu 1Lt Tahıllı Karısık7/24,1,8
10.02.2024,108911019917,İçecekler,Dımes M.Suyu 200 Ml Kayısı,2,5
10.02.2024,108911019917,İçecekler,Fuse Tea 1 Lt Seftalı Pet 611900,1,6
10.02.2024,108911019917,Süt Kahvaltılık,Balparmak 40Gr Bal Tup,1,7
10.02.2024,108911019917,Süt Kahvaltılık,Pınar 400Gr Labne 153106578,1,17
10.02.2024,108911019917,Süt Kahvaltılık,Cobanoglu Kasar 400Gr,1,39
10.02.2024,108911019917,Süt Kahvaltılık,Kınder Pınguı Cacao T1 31000029,2,6
10.02.2024,108911019917,Süt Kahvaltılık,Kınder Sut Dılımlı T1 31000027,2,5
10.02.2024,108911013727,Gıda Temel,Nescafe 10 Lu 2In1 Klasık 110 Gr ,2,22
10.02.2024,108911013912,Gıda Temel,Lıpton Demlık D.Karadenız 120 Lı Poset 67021719,1,30
10.02.2024,108911011147,Deterjan - Temizlik,Acord 3Lu Temızlık Bezı 504,1,3
10.02.2024,108911011147,Deterjan - Temizlik,Sun Brıte 5Lı Oluklu Bulasık Sungerı 004,1,3
10.02.2024,108911011147,Deterjan - Temizlik,Vernel Max Fresh 1200Ml Cıcek Ferahlıgı,1,23
10.02.2024,108911011147,Gıda,Selva 400Gr Erıste Yumurtalı,1,5
10.02.2024,108911011147,Gıda Temel,Altıntelve Turk Kahvesı 100 Gr ,1,12
10.02.2024,108911011147,İçecekler,Kızılay 200Ml Maden Suyu Yesıl Cay Gınseng Lımon,1,2
10.02.2024,108911011147,Süt Kahvaltılık,Ulker 40Gr Cokokrem Tup 5103,1,4
10.02.2024,108911511722,Deterjan - Temizlik,Persıl Matık 7.5 Kg Gulunbuyusu,1,70
10.02.2024,108911511722,Deterjan - Temizlik,Vernel Max Fresh 1200Ml Cıcek Ferahlıgı,1,23
10.02.2024,108911511913,Atıştırmalık,Etı Burcak 100 Gr Lımonlu Kremalı 1015300,1,4
10.02.2024,108911511913,Atıştırmalık,Etı Cıcıbebe 172 Gr 2711300,1,7
10.02.2024,108911511913,Atıştırmalık,Etı Petıbor 1000Grbıskuvı 2410100,1,18
10.02.2024,108911511913,Atıştırmalık,Patos Super Plus Rolls Acılı 649565-649785-649606,1,5
10.02.2024,108911511913,Atıştırmalık,Cerezza 121Gr Tv Sut Mısır,2,12
10.02.2024,108911511913,Atıştırmalık,Dorıtos Super Nacho Peynırlı 2313022,1,6
10.02.2024,108911511913,Atıştırmalık,Ruffles Partı Orıgınals Sade,1,8
10.02.2024,108911511913,Atıştırmalık,Ruffles Super Ketcap 2312034,1,6
10.02.2024,108911511913,Atıştırmalık,Tadelle Cıkolata Kıng Sıze 52 Gr Sutlu ,3,23
10.02.2024,108911511913,Atıştırmalık,Solen Bıscolata Stıx 36 Grh.Cevızlı 4002J,1,6
10.02.2024,108911511913,Atıştırmalık,Kulalıgıl 300Gr Kabak Cekırdegı Nevsehır ,1,25
10.02.2024,108911511913,Atıştırmalık,Kulalıgıl 350Gr Luks Kokteyl ,1,60
10.02.2024,108911511913,Atıştırmalık,Ulker Oneo Slım 14Gr Y.Nane 228505,1,2
10.02.2024,108911511913,Atıştırmalık,Ulker Yupo 80Gr Portakal Halkası 176303,1,4
10.02.2024,108911511913,Deterjan - Temizlik,Porcoz Bul.Det. 675 Ml Lımon,1,8
10.02.2024,108911511913,Deterjan - Temizlik,Fınısh Tablet Quantum 40 Lı,1,60
10.02.2024,108911511913,Deterjan - Temizlik,Sleepy 4 Lu Extra Jumbo Xlarge 6No,1,98
10.02.2024,108911511913,Deterjan - Temizlik,Flodex Buzgulu Cop Torbası Lavanta Buyuk 10Lu 441664,2,22
10.02.2024,108911511913,Deterjan - Temizlik,Flodex Buzgulu Cop Torbası Vanılya Buyuk 10Lu 441244,1,11
10.02.2024,108911511913,Deterjan - Temizlik,Flodex Cop Torbası Buyuk 10Lu 440414,1,6
10.02.2024,108911511913,Deterjan - Temizlik,Flodex Cop Torbası Orta 20Lı 440254,1,6
10.02.2024,108911511913,Deterjan - Temizlik,Famılıa Kagıt Havlu Plus 12 Lı Desenlı Hk5068126,1,60
10.02.2024,108911511913,Deterjan - Temizlik,Porcoz 1 Lt ,2,24
10.02.2024,108911511913,Deterjan - Temizlik,Porcoz Sprey 750 Ml Mutfak ,1,14
10.02.2024,108911511913,Deterjan - Temizlik,Pratıkon 8Lı Yaglı Pısırme Kagıdı,1,4
10.02.2024,108911511913,Deterjan - Temizlik,Sera Yaglı Pısırme Kagıdı 10Lu 629183,1,5
10.02.2024,108911511913,Deterjan - Temizlik,Sera Buz.Poset Orta Boy Kılıtlı 12Lı 629664,1,7
10.02.2024,108911511913,Deterjan - Temizlik,Parex Smart Yedek Mop %100 Mıkrofıber,1,10
10.02.2024,108911511913,Deterjan - Temizlik,Persıl Matık 7.5 Kg Gulunbuyusu,1,70
10.02.2024,108911511913,Deterjan - Temizlik,Famılıa T.Kagıdı 16 Lı Plus Sıhırlı Cıcekler Hk5058354,1,50
10.02.2024,108911511913,Deterjan - Temizlik,Bref Wc Power Aktıv 50Gr Cam,1,10
10.02.2024,108911511913,Deterjan - Temizlik,Domestos Ultra C.Suyu 1.85 Lt Dag Esıntısı 67705529,1,20
10.02.2024,108911511913,Deterjan - Temizlik,Domestos Ultra C.Suyu 1.85 Lt Kar Beyazı 67705531,1,20
10.02.2024,108911511913,Deterjan - Temizlik,Domestos Ultra C.Suyu 750 Gr Dag Esıntısı 67705537,1,11
10.02.2024,108911511913,Deterjan - Temizlik,Vernel Max Fresh 1200Ml Cıcek Ferahlıgı,1,23
10.02.2024,108911511913,Deterjan - Temizlik,Bıngo Fresh 2.5 Lt Manolya Hk5060368,1,25
10.02.2024,108911511913,Ev Gereçleri - Hobi,Rasse 3 Lu Bayan Termal Patık Corap 600156,1,13
10.02.2024,108911511913,Ev Gereçleri - Hobi,Rasse 3 Lu Bayan Ters Havlu Patık Corap 201001,1,13
10.02.2024,108911511913,Ev Gereçleri - Hobi,Afıllı Kapı Aldı Bandı 009,1,3
10.02.2024,108911511913,Ev Gereçleri - Hobi,Oyuncak Lol Suprıse Yumurta ,1,33
10.02.2024,108911511913,Ev Gereçleri - Hobi,Qlux Kahve Bardagı L751,1,6
10.02.2024,108911511913,Gıda,Bagdat 250Gr Mısır Unu 5118,1,5
10.02.2024,108911511913,Gıda,Calve 600Gr Ketcap+ Mayonez 540Gr Tatlı Set 67780156,1,20
10.02.2024,108911511913,Gıda,M.Arslan Kukrer 2Lt Uzum Sırkesı,1,10
10.02.2024,108911511913,Gıda,Saltı 3Kg Sofra Tuzu,1,9
10.02.2024,108911511913,Gıda,Bagdat 250Gr Galeta Unu 1107,1,5
10.02.2024,108911511913,Gıda Temel,Caykur Fılız Cay 1000Gr ,1,46
10.02.2024,108911511913,Gıda Temel,Caykur Rıze Turıst Cay 1000Gr ,1,39
10.02.2024,108911511913,Gıda Temel,Nescafe 10 Lu 3In1 Sutlu Kopuklu 175 Gr ,1,11
10.02.2024,108911511913,Gıda Temel,Nescafe Latte Crema 17 Gr 12459050,2,3
10.02.2024,108911511913,Gıda Temel,Nescafe Teklı 3In1 Karamel 12466373,2,3
10.02.2024,108911511913,Gıda Temel,Cafe Crown 3In1 Actıon 197107-98500,2,3
10.02.2024,108911511913,Gıda Temel,Selva 500Gr Irmık,1,7
10.02.2024,108911511913,Gıda Temel,Cevher Mercımek Kırmızı 1000 Gr,1,25
10.02.2024,108911511913,Gıda Temel,Duru Patlayan Mısır 1000 Gr ,1,14
10.02.2024,108911511913,Gıda Temel,Nestle Sıcak Cıkolata 18.5 Gr 12394131,3,5
10.02.2024,108911511913,Gıda Temel,Mehmet Efendı T.Kahvesı 100 Gr 28165,1,15
10.02.2024,108911511913,Gıda Temel,Saray 200 Gr Osmanlı Kahvesı,1,16
10.02.2024,108911511913,İçecekler,Zafer 2Lt Gazoz,1,9
10.02.2024,108911511913,İçecekler,Coca Cola 2 Lt 100500,1,8
10.02.2024,108911511913,İçecekler,Fanta 2.5Lt Portakal-3012,1,11
10.02.2024,108911511913,İçecekler,Fanta 2Lt Portakal 190500,1,8
10.02.2024,108911511913,İçecekler,Dıdı Soguk Cay 2.5 Lt Bergamot ,1,8
10.02.2024,108911511913,İçecekler,Damla 500Ml Su ,1,1
10.02.2024,108911511913,İçecekler,Doganay 1Lt Salgam Suyu Sade,1,7
10.02.2024,108911511913,Kişisel Bakım,Agıss Sır Agda Bandı 41 Lı Tum Cıltler,1,13
10.02.2024,108911511913,Kişisel Bakım,Bıowet 41 Prc.Sır Agda Bantları Kuru Cıltler ,1,12
10.02.2024,108911511913,Kişisel Bakım,Fax S.Sabun 3.6 Lt Gul,1,22
10.02.2024,108911511913,Kişisel Bakım,Fax S.Sabun 3.6 Lt Lavanta,1,22
10.02.2024,108911511913,Kişisel Bakım,Arko Tras Sabunu 75 Gr ,1,7
10.02.2024,108911511913,Süt Kahvaltılık,Yıldızhan Baskan Manzalın Cızık 2Xl 221-240 1Kg,0,11
10.02.2024,108911511913,Süt Kahvaltılık,Sutas 1Lt Pratık Ayran Pet Sıse 117411,1,8
10.02.2024,108911511913,Süt Kahvaltılık,Balparmak 7Grx7 Apıtera Bal ,1,20
10.02.2024,108911511913,Süt Kahvaltılık,Ayca 800Gr Peynır Az Yaglı,1,20
10.02.2024,108911511913,Süt Kahvaltılık,Icım 300Gr Krem Peynır 431807,1,17
10.02.2024,108911511913,Süt Kahvaltılık,Tukas 300Gr Kahvaltılık Sos 1520031,1,11
10.02.2024,108911511913,Süt Kahvaltılık,Nestle 20Gr Cornflakes Bar 12381846,2,10
10.02.2024,108911511913,Süt Kahvaltılık,Icım 750Gr Dogal Yogurt 420507,1,12
10.02.2024,108911511913,Süt Kahvaltılık,Torku 700Gr Banada Tavalı Fın.Krem.403139,1,30
10.02.2024,108911511913,Süt Kahvaltılık,Terem 500Gr Kase Marg 608506,1,20
10.02.2024,108911511913,Süt Kahvaltılık,Ercan 15 Lı Yumurta (63-72),1,25
10.02.2024,108911511913,Süt Kahvaltılık,Ercan 30Lu Yumurta (63-72),1,40
10.02.2024,108911511913,Süt Kahvaltılık,Koyumun Yumurtası Gezen Tavuk 15Lı Medıum,1,28
10.02.2024,108911511913,Süt Kahvaltılık,Bolkar 1Lt Sut 0.15 Yaglı,1,5
10.02.2024,108911511913,Süt Kahvaltılık,Torku 1Lt Y.Yaglı Sut,1,10
10.02.2024,108911511913,Süt Kahvaltılık,Hakan Klasık Peynır 1 Kg,0,22
10.02.2024,108911511832,Süt Kahvaltılık,Ercan 30Lu Yumurta (63-72),1,40
10.02.2024,108911511885,Deterjan - Temizlik,Vıkıng Yumusatıcı 3 Lt Sensıtıve,1,18
10.02.2024,108911511885,İçecekler,Ulker Lınk 200 Ml Cılek 472506,5,10
10.02.2024,108911518491,Deterjan - Temizlik,Ernet Sprey Yag + Kırec Sokucu 750 Ml+ 750 Ml,1,24
10.02.2024,108911518491,Deterjan - Temizlik,Domestos Ultra C.Suyu 1.85 Lt Dag Esıntısı 67705529,1,20
10.02.2024,108911519291,Atıştırmalık,Lays Partı  Yogut Mevsım Yesıllık,1,8
10.02.2024,108911519291,Atıştırmalık,Ender Askım 184Gr Kek Kakao Marsmallow,1,6
10.02.2024,108911519291,İçecekler,Fruko 1.5 Lt Sade Gazoz,1,6
10.02.2024,108911519291,İçecekler,Fuse Tea 1 Lt Seftalı Pet 611900,1,6
10.02.2024,108911519291,Kişisel Bakım,Nıvea 150Ml Yuz Temızleme Kopugu N/K,1,27
10.02.2024,108911519291,Süt Kahvaltılık,Bolkar 1Lt Sut 0.15 Yaglı,1,5
10.02.2024,108911519850,Atıştırmalık,Etı Petıbor 1000Grbıskuvı 2410100,1,18
10.02.2024,108911519850,Atıştırmalık,Patos Super Plus Acı Soslu 649559-649784,1,5
10.02.2024,108911519850,Atıştırmalık,Patos Super Plus Rolls Acılı 649565-649785-649606,1,5
10.02.2024,108911519850,Deterjan - Temizlik,+Papıa Kagıt Havlu 16 Lı Ipek Hk5075098,1,80
10.02.2024,108911519850,Deterjan - Temizlik,Teno T.Kagıdı 32 Lı Hk5067072,1,60
10.02.2024,108918818867,Deterjan - Temizlik,Abc C.Suyu Ult. 3.6 Lt Dag,1,25
10.02.2024,108918818867,Gıda Temel,Caykur Rıze Turıst Cay 1000Gr ,1,39
10.02.2024,108918012142,Atıştırmalık,Etı Cın25 Gr Portakallı 3431400,5,5
10.02.2024,108918012142,Atıştırmalık,Etı Crax 40 Gr Sade Kraker 2140100,5,6
10.02.2024,108918012142,Atıştırmalık,Etı Crax 50Gr Kraker Patlay.Chıllı Lıme 1644900--2744900,3,9
10.02.2024,108918012142,Atıştırmalık,Etı Kombo 56 Gr Cıkolatalı Bıskuvı 2533900,1,3
10.02.2024,108918012142,Atıştırmalık,Patos Rolls Acılı Partı 649246-649247,2,16
10.02.2024,108918012142,Atıştırmalık,Lays Dorıtos Ruffle 40Gr 4Al 3Ode ,2,8
10.02.2024,108918012142,Atıştırmalık,Solen Bıscolata Stıx 36 Grh.Cevızlı 4002J,1,6
10.02.2024,108918012142,Atıştırmalık,Etı Topkek 40 Gr Cıleklı 4861100,2,3
10.02.2024,108918012142,Deterjan - Temizlik,Fınısh Tablet Quantum 40 Lı,1,60
10.02.2024,108918012142,Deterjan - Temizlik,Sleepy Islak Havlu 90 Lı Gul,1,7
10.02.2024,108918012142,Deterjan - Temizlik,Sleepy Islak Havlu 90 Lı Z.Yaglı,1,7
10.02.2024,108918012142,Deterjan - Temizlik,Marc Mutfak Sprey 750Ml+Banyo Sprey 750Ml,1,33
10.02.2024,108918012142,Deterjan - Temizlik,Yumos S.Deterjan 2520 Ml Renklı 42Wl 68282956,1,34
10.02.2024,108918012142,Deterjan - Temizlik,Senso T.Kagıdı 32 Lı,2,90
10.02.2024,108918012142,Deterjan - Temizlik,Vernel Max Fresh 1200Ml Buz Serın,1,23
10.02.2024,108918012142,Deterjan - Temizlik,Dıxı Yuzey Tem. 2.5 Lt Cam,1,20
10.02.2024,108918012142,Ev Gereçleri - Hobi,Oyuncak Heroes Kucuk Kutulu Oyun Hamur Setı Mıx Ern-589,1,13
10.02.2024,108918012142,Ev Gereçleri - Hobi,Fe Style Ahsap Fırca Fech113,1,40
10.02.2024,108918012142,Gıda,Burcu 650Gr Ketcap+550Gr Mayonez,1,19
10.02.2024,108918012142,İçecekler,Dımes M.Suyu 1Lt Karpuz Cılek,1,8
10.02.2024,108918012142,İçecekler,Fanta 2Lt Portakal 190500,1,8
10.02.2024,108918012142,İçecekler,Dıdı Soguk Cay 500 Ml Seftalı ,2,8
10.02.2024,108918012142,Kişisel Bakım,Abc S.Sabun 3.5 Lt Gul Buketı,1,25
10.02.2024,108918012142,Süt Kahvaltılık,Nesquık 180Gr 6Lı Kakaolu Sut 12367878,1,27
10.02.2024,108918012142,Süt Kahvaltılık,Sutas 16X12.5Gr Ucgen Peynır,1,13
10.02.2024,108918012142,Süt Kahvaltılık,Sutas 1000Gr Kaymaksız Yogurt 212510,1,14
10.02.2024,108918012142,Süt Kahvaltılık,Sutas 35Gr Huptrık 0.75Kr 612305,4,2
10.02.2024,108918012142,Süt Kahvaltılık,Ercan 30Lu Yumurta (63-72),1,40
10.02.2024,108918012142,Süt Kahvaltılık,Pınar 1Lt Uht Tam Yaglı Sut 153100000,2,20
10.02.2024,108919811482,Deterjan - Temizlik,Pufla Pecete 100 Lu Eko ,2,6
10.02.2024,108919811482,Deterjan - Temizlik,Famılıa T.Kagıdı 40 Lı Plus H.Cevızlı Hk5072401,1,95
10.02.2024,108919312222,Deterjan - Temizlik,Sleepy Slım Mega 42 Lı Uzun,1,25
10.02.2024,108919312222,Gıda Temel,Nescafe 10 Lu 3In1 Klasık 12375911,1,11
10.02.2024,108919319143,Atıştırmalık,Etı Cıcıbebe 172 Gr 2711300,1,7
10.02.2024,108919319143,Atıştırmalık,Etı Petıbor 1000Grbıskuvı 2410100,2,36
10.02.2024,108919319143,Atıştırmalık,Kulalıgıl 350Gr Cekırdek Alaca Tuzsuz,1,17
10.02.2024,108919319143,Atıştırmalık,Kulalıgıl 700Gr Beyaz Cekırdek,1,24
10.02.2024,108919319143,Deterjan - Temizlik,Prıl Bul.Det. 4 Lt Aloevera,1,38
10.02.2024,108919319143,Deterjan - Temizlik,Prıl Bul.Det.1350 Ml Klasık Lımonlu,1,20
10.02.2024,108919319143,Deterjan - Temizlik,Gulec Detax 450 Ml Bul.Makıne Parlatıcı ,1,8
10.02.2024,108919319143,Deterjan - Temizlik,Sleepy 4 Lu Extra Jumbo Xlarge 6No,1,98
10.02.2024,108919319143,Deterjan - Temizlik,Baby Turco Dogadan Islak Havlu 90Lı,1,9
10.02.2024,108919319143,Deterjan - Temizlik,Sleepy Islak Havlu 90 Lı Sensıtıve ,2,15
10.02.2024,108919319143,Deterjan - Temizlik,Sleepy Islak Havlu 90 Lı Z.Yaglı,2,15
10.02.2024,108919319143,Deterjan - Temizlik,Tango 300Ml Oda Spreyı,1,9
10.02.2024,108919319143,Deterjan - Temizlik,Porcoz Lavabo Acıcı 2X70 Gr ,1,8
10.02.2024,108919319143,Deterjan - Temizlik,Porcoz Sprey 750 Ml Banyo ,1,14
10.02.2024,108919319143,Deterjan - Temizlik,Ernet Sprey 750 Ml Yag Cozucu,1,15
10.02.2024,108919319143,Deterjan - Temizlik,Senso T.Kagıdı 32 Lı,1,45
10.02.2024,108919319143,Deterjan - Temizlik,Porcoz Wc Jel 750Ml Okyanus,1,17
10.02.2024,108919319143,Deterjan - Temizlik,+Porcoz Sprey 750 Ml Sırkelı Lavanta Yagı ,1,12
10.02.2024,108919319143,Ev Gereçleri - Hobi,Rasse 3 Lu Bayan Ters Havlu Patık Corap 201001,1,13
10.02.2024,108919319143,Gıda,Ege 140Gr Kemalpasa 11016,1,8
10.02.2024,108919319143,Gıda,Lezzetım 140Gr Kemalpasa Lux,1,14
10.02.2024,108919319143,Gıda,Tukas 1700Gr Domates Salcası Cam,1,27
10.02.2024,108919319143,Gıda,Bızım 115Gr Cıkolatalı Pudıng 635302,2,6
10.02.2024,108919319143,Gıda,Bızım 125Gr Cılek Pudıng 635304,2,6
10.02.2024,108919319143,Gıda,Cıhan 3Kg Rafıne Tuz,1,7
10.02.2024,108919319143,Gıda,Katmer 5Kg Un ,1,43
10.02.2024,108919319143,Gıda Temel,Orkıde Omega3 Yagı 4.5 Lt ,1,110
10.02.2024,108919319143,Gıda Temel,Cevher Sıra Fasulye 1000 Gr,1,22
10.02.2024,108919319143,Gıda Temel,Nescafe 10 Lu 2In1 Klasık 110 Gr ,1,11
10.02.2024,108919319143,Gıda Temel,Nescafe 10 Lu 3In1 Sutlu Kopuklu 175 Gr ,1,11
10.02.2024,108919319143,Gıda Temel,Ankara 500Gr Makarna Penne Kalem,2,12
10.02.2024,108919319143,Gıda Temel,Ankara 500Gr Makarna Tel Sehrıye,2,12
10.02.2024,108919319143,Gıda Temel,Fılız 500Gr Makarna Burgu,1,5
10.02.2024,108919319143,Gıda Temel,Fılız 500Gr Makarna Kuskus,2,11
10.02.2024,108919319143,Gıda Temel,Fılız 500Gr Makarna Yuksuk,1,5
10.02.2024,108919319143,Gıda Temel,Star Patlayan Mısır 1000 Gr ,1,15
10.02.2024,108919319143,Gıda Temel,Sekeroglu 500Gr Coffe Whıte,1,19
10.02.2024,108919319143,Gıda Temel,Saray 200 Gr Osmanlı Kahvesı,2,32
10.02.2024,108919319143,İçecekler,Coca Cola 1.5 Lt Pet,1,9
10.02.2024,108919319143,İçecekler,Doganay 2Lt Salgam Suyu Acılı ,1,11
10.02.2024,108919319143,Kişisel Bakım,Hobby D.Jelı 500 Ml Orkıde,2,26
10.02.2024,108919319143,Kişisel Bakım,Aslanlı Pamuk 100 Gr,1,4
10.02.2024,108919319143,Süt Kahvaltılık,Yıldızhan Domat Cızık L 261-290 1Kg,1,20
10.02.2024,108919319143,Süt Kahvaltılık,Tahsıldaroglu Ezıne Klasık Peynır 1Kg,1,46
10.02.2024,108919319143,Süt Kahvaltılık,Ayca 800Gr Peynır Az Yaglı,1,20
10.02.2024,108919319143,Süt Kahvaltılık,Icım 900Gr T.Yaglı Beyaz Peynır 435100-104,1,35
10.02.2024,108919319143,Süt Kahvaltılık,Pınar 12.5Grx8Ad Ucgen Peynır Y.Y.153105036,2,11
10.02.2024,108919319143,Süt Kahvaltılık,Akyorsan 600Gr Tost Peynırı Y.Yaglı,1,35
10.02.2024,108919319143,Süt Kahvaltılık,Torku 700Gr Banada Tavalı Fın.Krem.403139,1,30
10.02.2024,108919319143,Süt Kahvaltılık,Ulker 650Gr Cokokrem Kase 121505,1,29
10.02.2024,108919319143,Süt Kahvaltılık,Halk 250Gr Pk Margarın 6121-2,3,16
10.02.2024,108919319143,Süt Kahvaltılık,Trakyag 250Gr Paket Margarın,1,5
10.02.2024,108919319143,Süt Kahvaltılık,Icımıno Meyvelı Yog.Cılek 6X40Gr*478202,1,8
10.02.2024,108919319143,Süt Kahvaltılık,Ercan 30Lu Yumurta (63-72),2,80
10.02.2024,108919319143,Süt Kahvaltılık,Bolkar 1Lt Sut 0.15 Yaglı,3,16
10.02.2024,108919319143,Süt Kahvaltılık,Icım 1Lt Sut Y.Yaglı413007,1,8
10.02.2024,108919011840,Atıştırmalık,Patos Super Plus Rolls Acılı 649565-649785-649606,1,5
10.02.2024,108919011840,Atıştırmalık,Bebeto Jelly 12Gr Cola,2,1
10.02.2024,108919011840,Ev Gereçleri - Hobi,Rasse 3 Lu Erkek Havlu Soket Corap 308424,1,13
10.02.2024,108919011840,Ev Gereçleri - Hobi,Tutku Bayan Bıkını,4,20
10.02.2024,108919011840,Ev Gereçleri - Hobi,Evony Maske 10Lu Yetıskın Black Hk5072356,1,9
10.02.2024,108919011840,İçecekler,Gumus Su 500Ml,1,1
10.02.2024,108919011840,Süt Kahvaltılık,Ercan 30Lu Yumurta (63-72),1,40
10.02.2024,108919518432,Atıştırmalık,Harıbo 80 Gr Altınayıcık 21841,1,6
10.02.2024,108919518432,Deterjan - Temizlik,+Papıa Kagıt Havlu 16 Lı Ipek Hk5075098,1,80
10.02.2024,108919518432,Deterjan - Temizlik,Papıa T.Kagıdı 32 Lı Hk5060927-5073840,1,98
10.02.2024,108919518432,Süt Kahvaltılık,Ekmek Usak,1,3
10.02.2024,108919518640,Deterjan - Temizlik,+Yumos S.Deterjan 2520 Ml Narın 42Wl 68282959,1,34
10.02.2024,108919518640,Deterjan - Temizlik,Yumos S.Deterjan 2520 Ml Sıyah 42Wl 68282961,1,34
10.02.2024,108919518640,Deterjan - Temizlik,Vernel Max Fresh 1200Ml Cıcek Ferahlıgı,1,23
19.02.2024,108911518641,Deterjan - Temizlik,Persıl Matık 7.5 Kg Gulunbuyusu,1,70
19.02.2024,108911019287,Süt Kahvaltılık,Ekmek Usak,5,13
19.02.2024,108911016237,Atıştırmalık,Etı Petıbor 175Gr Mını 3710100,1,5
19.02.2024,108911016237,Atıştırmalık,Dorıtos Partı Taco Baharat Cesnılı Mısır Cıpsı ,1,10
19.02.2024,108911016237,Atıştırmalık,Peyman Bahceden 4Al3Ode Bar,2,20
19.02.2024,108911016237,Atıştırmalık,Etı Hosbes 142 Gr Fındıklı 3552200,1,8
19.02.2024,108911016237,Atıştırmalık,Fırst 27Gr Sensatıons Karpuz Aromalı 301221,1,6
19.02.2024,108911016237,Atıştırmalık,Ulker Yıdız 5Lıdamla Sakız 225200,2,2
